"Tweet_Tidspunkt","Forventet_Avkastning","Faktisk_Avkastning","Unormal_Avkastning","Lopenummer","Text","Rank"
2020-06-26 15:12:00,3.53252401584463e-05,0.000118308745351489,8.2983505193043e-05,1,"@flcnhvy @teslarati absolutely!",0
2020-07-01 15:30:00,1.97010417567846e-06,-0.0012017625851249,-0.00120373268930057,1,"tesla impact report (repost). we do everything humanly possible to source materials &amp; produce sustainable energy cars, batteries &amp; solar ethically. suggestions for improvement are always appreciated.

{url}",0
2020-07-02 12:25:00,0.000131819241356591,0.000252325308228313,0.000120506066871722,1,"@truth_tesla @bipulh lithium is common. hard part is turning lithium salt or clay into extremely pure lioh.",0
2020-07-02 13:08:00,-0.000142202828806552,0.000605466389763476,0.000747669218570028,1,"@eugenelee3 @teslarati i tried to warn them â¦ ð¢",0
2020-07-02 14:40:00,0.000104990691357012,0.00079908831852186,0.000694097627164847,1,"tesla will make fabulous short shorts in radiant red satin with gold trim",0
2020-07-02 14:57:00,0.000179283080979349,-0.00182157696873765,-0.002000860049717,1,"sec, three letter acronym, middle word is elonâs",-1
2020-07-02 15:25:00,-7.37485567403542e-06,-0.00214159488884235,-0.00213422003316831,1,"@samtalkstesla not bad",-1
2020-07-10 12:47:00,0.000442251422299798,0.000195398011119876,-0.000246853411179922,1,"@evafoxu @tesla berlin model y is the one to watch. that is a revolution in automotive body engineering (finally).",0
2020-07-10 12:48:00,0.000534781900353289,-0.000168197507751653,-0.000702979408104942,1,"@scr00chy @evafoxu @tesla ð",0
2020-07-10 12:49:00,0.000485421973344031,-0.00129774190818217,-0.0017831638815262,1,"@techgnostik @evafoxu @tesla ok",0
2020-07-10 12:50:00,0.000549511668408545,-0.00105251594205931,-0.00160202761046786,1,"@blue_bnd @evafoxu @tesla even more",0
2020-07-10 12:53:00,0.000624349882009799,-0.00020218295055783,-0.000826532832567629,1,"@mjkapkan @evafoxu @tesla probably a good one to design &amp; engineer in germany",0
2020-07-10 13:02:00,0.00103843840939865,0.00156866320676628,0.000530224797367629,1,"@teslaparatodos @evafoxu @tesla ð",0
2020-07-10 13:52:00,6.78221796760155e-05,-0.000123207059562606,-0.000191029239238621,1,"@flcnhvy @ppathole @ihearttesla absolutely",0
2020-07-10 14:00:00,-7.69150216253096e-05,0.000979339263049763,0.00105625428467507,1,"@thatt3slaguy @flcnhvy @ppathole @ihearttesla earning power post augmentation would easily pay for itself (if thatâs even necessary). this is the best thing i can think of to ensure that collective human will decides the future.",0
2020-07-10 14:46:00,1.64276212209312e-06,0.00236320906315277,0.00236156630103068,1,"@rationaletienne @flcnhvy @ppathole @ihearttesla death is the loss of information",1
2020-07-14 14:41:00,-0.000288125804141215,0.001001196479357,0.00128932228349822,1,"@efficiencylast @jaminwestby @teslaownerssv @jgrano305 @teslaratiteam @teslarati should do this automatically",0
2020-07-14 14:42:00,-0.000187218713016697,-0.000465437317971892,-0.000278218604955195,1,"@engineers_feed playable on any tesla!",0
2020-07-14 14:45:00,-0.000286025537495953,-0.00076339808190045,-0.000477372544404497,1,"@teslaownerssv @engineers_feed the strength &amp; perseverance of the people of tesla, despite facing extreme difficulties",0
2020-07-14 14:48:00,-0.000234033906005154,-0.00462996031746035,-0.00439592641145519,1,"@wholemarsblog tesla autopilot was literally named after the term used in aviation. also, what about autobahn!?",-1
2020-07-14 14:53:00,-0.000404931056183335,-0.00111310259394791,-0.000708171537764575,1,"@teslaaircraft @flcnhvy @tesla exactly",0
2020-07-21 12:31:00,3.4373599255551e-05,0.00249720913756567,0.00246283553831011,1,"@teslarati @bocachicagal weâre rapidly changing alloy constituents &amp; forming methods, so traditional names like 304l will become more of an approximation",1
2020-07-21 12:33:00,0.000294115898050071,-0.00119907726392714,-0.00149319316197721,1,"@glenn22x @teslarati @bocachicagal yes",0
2020-07-21 12:49:00,8.78764294124973e-05,-0.00238298108803972,-0.00247085751745222,1,"@ppathole @teslarati @bocachicagal will attempt to fly later this week",-1
2020-07-21 13:09:00,-0.000426262438545002,-0.00945122237562571,-0.0090249599370807,1,"@samtalkstesla sometimes, thatâs how i feel too!",-1
2020-07-24 10:12:00,0.000577556269665523,-0.00296372574154309,-0.00354128201120861,1,"@realdonaldtrump @tesla thank you on behalf of the tesla team. we look forward to building giga texas!",-1
2020-07-24 10:39:00,3.40976556167855e-05,-0.000576954459552652,-0.000611052115169437,1,"tesla solar panels are $1.49/watt 
{url}",0
2020-07-27 15:17:00,0.000666642895669315,0.00168294565771426,0.00101630276204494,1,"@teslarati sounds great",0
2020-08-07 13:48:00,-0.000209488507738283,-0.00112385345034497,-0.000914364942606682,1,"@teslarati {url}",0
2020-08-07 13:52:00,-5.8953170787467e-05,-0.00155607029505737,-0.0014971171242699,1,"@timothybuffett @teslarati apart from failing to quarantine elderly/at-risk people early (a mistake they recognize), they were right",0
2020-08-07 14:03:00,-0.000237977664792632,0.000125693013668073,0.000363670678460704,1,"@renatakonkoly @timothybuffett @teslarati @janeidyeve ok",0
2020-08-11 14:36:00,-0.000222800077842838,-0.000906116610735575,-0.000683316532892737,1,"@teslarati a little toastier each flight",0
2020-08-12 10:28:00,0.000649622170338271,0.00181286650168303,0.00116324433134476,1,"@teslarati no surprise",0
2020-08-14 14:51:00,-2.07922559769269e-05,0.000862718046725871,0.000883510302702798,1,"@teslarati tesla team is working hard on increasing powerwall production",0
2020-08-14 14:59:00,-4.0675126552845e-05,-0.000487134797418709,-0.000446459670865864,1,"@viktaur27 @teslarati the rate of improvement from original gpt to gpt-3 is impressive. if this rate of improvement continues, gpt-5 or 6 could be indistinguishable from the smartest humans. just my opinion, not an endorsement. i left openai 2 to 3 years ago. am a neutral outsider at this point.",0
2020-08-19 15:33:00,-0.000100969206307435,0.000185411091402829,0.000286380297710264,1,"@teslatested thatâs an error in canada. the lease payment is specifically lower than loan financing, as tesla expects to repossess the car. this is essentially a bet on residual value. if you believe residual value will rise, buy on loan, if you think it will drop, then lease.",0
2020-08-19 15:37:00,-0.000165526899920282,-0.000425049024181599,-0.000259522124261317,1,"@everydayelon @ajtourville @comma_ai @tesmanian_com yes",0
2020-08-20 15:11:00,0.000351291491768054,-8.0430451862877e-05,-0.000431721943630931,1,"more fun games coming soon to ur tesla",0
